0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,-8.958038122294245120e-01
4.166666666666666435e-02,-4.477723670050881566e-02
6.250000000000000000e-02,7.734116223445857141e-01
8.333333333333332871e-02,-2.378464593019202766e-02
1.041666666666666574e-01,-7.777729775714868898e-01
1.250000000000000000e-01,-4.329520890476862283e-03
1.458333333333333148e-01,7.671663666887320598e-01
1.666666666666666574e-01,-8.914872633181691874e-04
1.875000000000000000e-01,-7.493802948454703072e-01
2.083333333333333148e-01,1.990150467645665500e-02
2.291666666666666574e-01,7.468224816955373324e-01
2.500000000000000000e-01,-1.708795750583913531e-03
2.708333333333333148e-01,-7.178634683078926049e-01
2.916666666666666297e-01,5.436616429899121528e-04
3.125000000000000000e-01,7.172447618267546732e-01
3.333333333333333148e-01,-1.909586154898942900e-02
3.541666666666666297e-01,-6.585265045731426570e-01
3.750000000000000000e-01,5.751349812629108493e-02
3.958333333333333148e-01,7.714855378704857936e-01
4.166666666666666297e-01,3.242450662008522499e-02
4.375000000000000000e-01,-7.032252333548237866e-01
4.583333333333333148e-01,1.334687490937722099e-02
4.791666666666666297e-01,7.436782180320834490e-01
5.000000000000000000e-01,6.819988237232399442e-03
5.208333333333332593e-01,-7.277341732664061036e-01
5.416666666666666297e-01,-7.386281441679853899e-03
5.625000000000000000e-01,7.154312698057878617e-01
5.833333333333332593e-01,-2.222801610964664221e-02
6.041666666666666297e-01,-7.600693945048941913e-01
6.250000000000000000e-01,-4.028556713444067516e-02
6.458333333333332593e-01,6.791394667138697105e-01
6.666666666666666297e-01,-6.377635435994069568e-02
6.875000000000000000e-01,-6.267349936588175741e-01
7.083333333333332593e-01,1.036559080977338398e-01
7.291666666666666297e-01,8.397685062123949606e-01
7.500000000000000000e-01,7.658851485378942447e-02
7.708333333333332593e-01,-6.780412063114608090e-01
7.916666666666666297e-01,6.898060051099286216e-02
8.125000000000000000e-01,8.192124647089399359e-01
8.333333333333332593e-01,4.710388451196165227e-02
8.541666666666666297e-01,-7.042740733447869772e-01
8.750000000000000000e-01,4.600213590045051926e-02
8.958333333333332593e-01,7.981600184230986939e-01
9.166666666666666297e-01,2.342247263161512105e-02
9.375000000000000000e-01,-7.082739949662546497e-01
9.583333333333332593e-01,4.134775299716270114e-02
9.791666666666666297e-01,7.949053107606597335e-01
1.000000000000000000e+00,2.965514613679134936e-02
1.020833333333333259e+00,-7.074743401907300777e-01
1.041666666666666519e+00,3.193615582728673297e-02
1.062500000000000000e+00,7.018710403933797748e-01
1.083333333333333259e+00,-5.192881552022901581e-02
1.104166666666666519e+00,-8.077151625885943265e-01
1.125000000000000000e+00,-7.510469469200964365e-02
1.145833333333333259e+00,7.208152059237221687e-01
1.166666666666666519e+00,-3.635077599079405974e-02
1.187500000000000000e+00,-8.114550398987839808e-01
1.208333333333333259e+00,-6.635976278937230632e-02
1.229166666666666519e+00,7.270361132613960553e-01
1.250000000000000000e+00,-2.578410975417003148e-02
1.270833333333333259e+00,-7.914523060862218573e-01
1.291666666666666519e+00,-4.826746936899015128e-02
1.312500000000000000e+00,7.207773289397360061e-01
